State,efficiency_gap,partisan_bias,d_seats,r_seats,d_count_0,r_count_0,d_count_1,r_count_1,d_count_2,r_count_2,d_count_3,r_count_3,d_count_4,r_count_4,d_count_5,r_count_5,d_count_6,r_count_6,d_count_7,r_count_7
399,-0.01635991636594456,0.0,4,4,177440,152832,126152,220724,133933,204808,257822,112303,158201,193700,188302,163437,203113,125256,164812,204068
400,-0.0145159339955499,0.0,4,4,177440,152832,126152,220724,133933,204808,257822,112303,190878,166000,155625,191137,203113,125256,164812,204068
401,-0.016780454863337547,0.0,4,4,177440,152832,126152,220724,133933,204808,260592,103222,190878,166000,155625,191137,203113,125256,162042,213149
402,-0.011362254086346026,0.0,4,4,178629,166743,124963,206813,133933,204808,260592,103222,190878,166000,155625,191137,203113,125256,162042,213149
403,-0.012096761171809712,0.0,4,4,178629,166743,201033,125289,133933,204808,260592,103222,190878,166000,155625,191137,127043,206780,162042,213149
404,-0.010899733503462445,0.0,4,4,178629,166743,201033,125289,133933,204808,259274,107876,190878,166000,155625,191137,127043,206780,163360,208495
405,-0.012604134410131964,0.0,4,4,176101,164521,201033,125289,133933,204808,259274,107876,190878,166000,155625,191137,129571,209002,163360,208495
406,-0.012948602803900961,0.0,4,4,173582,166080,201033,125289,133933,204808,259274,107876,190878,166000,155625,191137,132090,207443,163360,208495
407,-0.13482654401678135,-0.125,3,5,174203,178156,201033,125289,133933,204808,259274,107876,190878,166000,155625,191137,131469,195367,163360,208495
408,-0.12651444991088676,-0.125,3,5,174203,178156,139865,208825,133933,204808,259274,107876,190878,166000,155625,191137,131469,195367,224528,124959
409,-0.004180446897505941,0.0,4,4,132380,205882,139865,208825,133933,204808,259274,107876,190878,166000,155625,191137,173292,167641,224528,124959
410,-0.004180446897505941,0.0,4,4,132380,205882,139865,208825,149967,187582,259274,107876,190878,166000,139591,208363,173292,167641,224528,124959
411,-0.004180446897505941,0.0,4,4,140497,210315,131748,204392,149967,187582,259274,107876,190878,166000,139591,208363,173292,167641,224528,124959
412,-0.004180446897505941,0.0,4,4,140497,210315,131748,204392,149967,187582,259662,100573,190878,166000,139591,208363,173292,167641,224140,132262
413,-0.004180446897505941,0.0,4,4,140497,210315,131748,204392,149967,187582,212412,165017,190878,166000,139591,208363,173292,167641,271390,67818
414,-0.004180446897505941,0.0,4,4,140497,210315,141347,208693,149967,187582,212412,165017,190878,166000,129992,204062,173292,167641,271390,67818
415,-0.004180446897505941,0.0,4,4,140497,210315,128030,198862,149967,187582,212412,165017,190878,166000,143309,213893,173292,167641,271390,67818
416,-0.004180446897505941,0.0,4,4,140497,210315,128030,198862,149967,187582,225184,158062,190878,166000,143309,213893,173292,167641,258618,74773
417,-0.004180446897505941,0.0,4,4,140497,210315,128030,198862,149967,187582,236653,147954,190878,166000,143309,213893,173292,167641,247149,84881
418,-0.004180446897505941,0.0,4,4,140497,210315,128030,198862,149967,187582,260081,75064,190878,166000,143309,213893,173292,167641,223721,157771
419,-0.004180446897505941,0.0,4,4,140497,210315,128030,198862,149967,187582,203607,167916,190878,166000,143309,213893,173292,167641,280195,64919
420,-0.005413715511447654,0.0,4,4,192956,160485,128030,198862,149967,187582,203607,167916,138419,215830,143309,213893,173292,167641,280195,64919
421,-0.005413715511447654,0.0,4,4,192956,160485,128030,198862,149967,187582,203607,167916,139679,221295,142049,208428,173292,167641,280195,64919
422,-0.005413715511447654,0.0,4,4,200634,154204,128030,198862,149967,187582,203607,167916,139679,221295,142049,208428,173292,167641,272517,71200
423,-0.005413715511447654,0.0,4,4,200634,154204,128030,198862,164364,187712,203607,167916,139679,221295,127652,208298,173292,167641,272517,71200
424,-0.005413715511447654,0.0,4,4,200634,154204,128030,198862,125855,206911,203607,167916,139679,221295,166161,189099,173292,167641,272517,71200
425,-0.0024426756151900513,0.0,4,4,138110,214584,128030,198862,125855,206911,203607,167916,202203,160915,166161,189099,173292,167641,272517,71200
426,-0.13575302046752255,-0.125,3,5,170766,207042,128030,198862,125855,206911,170951,175458,202203,160915,166161,189099,173292,167641,272517,71200
427,-0.13575302046752255,-0.125,3,5,170766,207042,128030,198862,164566,187697,170951,175458,202203,160915,127450,208313,173292,167641,272517,71200
428,-0.13575302046752255,-0.125,3,5,170766,207042,128030,198862,162222,187103,170951,175458,202203,160915,129794,208907,173292,167641,272517,71200
429,-0.011454112324684426,0.0,4,4,170766,207042,128030,198862,162222,187103,184855,159152,188299,177221,129794,208907,173292,167641,272517,71200
430,-0.011454112324684426,0.0,4,4,170766,207042,128030,198862,162222,187103,184855,159152,189198,157939,129794,208907,173292,167641,271618,90482
431,-0.13772474320060654,-0.125,3,5,170766,207042,128030,198862,162222,187103,202201,137039,171852,180052,129794,208907,173292,167641,271618,90482
432,-0.13772474320060654,-0.125,3,5,156072,223598,128030,198862,162222,187103,202201,137039,171852,180052,144488,192351,173292,167641,271618,90482
433,-0.13772474320060654,-0.125,3,5,156072,223598,130111,201572,162222,187103,202201,137039,171852,180052,142407,189641,173292,167641,271618,90482
434,-0.13877034830419285,-0.125,3,5,156072,223598,123487,211110,162222,187103,202201,137039,171852,180052,142407,189641,179916,158103,271618,90482
435,-0.13877034830419285,-0.125,3,5,166976,214373,123487,211110,162222,187103,202201,137039,160948,189277,142407,189641,179916,158103,271618,90482
436,-0.13877034830419285,-0.125,3,5,166976,214373,123487,211110,162222,187103,284328,68500,160948,189277,142407,189641,179916,158103,189491,159021
437,-0.13877034830419285,-0.125,3,5,166976,214373,119157,222259,162222,187103,284328,68500,165278,178128,142407,189641,179916,158103,189491,159021
438,-0.13877034830419285,-0.125,3,5,166976,214373,115398,218308,162222,187103,284328,68500,165278,178128,146166,193592,179916,158103,189491,159021
439,-0.14053144296733686,-0.125,3,5,166976,214373,115398,218308,162222,187103,284328,68500,168380,179934,146166,193592,179916,158103,186389,157215
440,-0.14037894393884537,-0.125,3,5,160828,220096,115398,218308,162222,187103,284328,68500,168380,179934,146166,193592,179916,158103,192537,151492
441,-0.13664397361515632,-0.125,3,5,160828,220096,115398,218308,162222,187103,284328,68500,194939,159499,146166,193592,179916,158103,165978,171927
442,-0.13664397361515632,-0.125,3,5,112914,233907,163312,204497,162222,187103,284328,68500,194939,159499,146166,193592,179916,158103,165978,171927
443,-0.015396481327121899,0.0,4,4,112914,233907,163312,204497,162222,187103,284328,68500,182261,161548,146166,193592,179916,158103,178656,169878
444,-0.015396481327121899,0.0,4,4,112914,233907,187560,196652,162222,187103,284328,68500,182261,161548,121918,201437,179916,158103,178656,169878
445,-0.015396481327121899,0.0,4,4,112914,233907,122895,202668,162222,187103,284328,68500,182261,161548,186583,195421,179916,158103,178656,169878
446,-0.015396481327121899,0.0,4,4,112162,227741,123647,208834,162222,187103,284328,68500,182261,161548,186583,195421,179916,158103,178656,169878
447,-0.015396481327121899,0.0,4,4,125334,212253,110475,224322,162222,187103,284328,68500,182261,161548,186583,195421,179916,158103,178656,169878
448,-0.015396481327121899,0.0,4,4,125334,212253,183203,187618,162222,187103,284328,68500,182261,161548,113855,232125,179916,158103,178656,169878
449,-0.015396481327121899,0.0,4,4,125334,212253,183203,187618,162222,187103,281611,67243,182261,161548,113855,232125,179916,158103,181373,171135
450,-0.010815769332481252,0.0,4,4,125334,212253,183203,187618,162222,187103,281611,67243,186226,170349,109890,223324,179916,158103,181373,171135
451,-0.01281835069250706,0.0,4,4,125334,212253,183203,187618,162222,187103,281611,67243,186226,170349,177653,154785,112153,226642,181373,171135
452,-0.01281835069250706,0.0,4,4,125334,212253,183203,187618,162222,187103,179290,173424,186226,170349,177653,154785,112153,226642,283694,64954
453,0.12024010164688186,0.125,5,3,125334,212253,226266,166512,162222,187103,179290,173424,186226,170349,177653,154785,112153,226642,240631,86060
454,0.12024010164688186,0.125,5,3,125334,212253,197203,191200,162222,187103,179290,173424,186226,170349,177653,154785,112153,226642,269694,61372
455,0.12024010164688186,0.125,5,3,125334,212253,208314,162988,162222,187103,179290,173424,186226,170349,177653,154785,112153,226642,258583,89584
456,0.12024010164688186,0.125,5,3,159348,186306,208314,162988,128208,213050,179290,173424,186226,170349,177653,154785,112153,226642,258583,89584
457,-0.01776900738920587,0.0,4,4,159348,186306,187897,196721,128208,213050,179290,173424,206643,136616,177653,154785,112153,226642,258583,89584
458,-0.019189580692259473,0.0,4,4,176867,171888,187897,196721,128208,213050,161771,187842,206643,136616,177653,154785,112153,226642,258583,89584
459,-0.14660592779870701,-0.125,3,5,207311,129606,187897,196721,128208,213050,161771,187842,176199,178898,177653,154785,112153,226642,258583,89584
460,-0.14660592779870701,-0.125,3,5,267089,94208,187897,196721,128208,213050,161771,187842,176199,178898,177653,154785,112153,226642,198805,124982
461,-0.145321706568187,-0.125,3,5,267089,94208,187897,196721,128208,213050,161771,187842,176199,178898,112767,222449,177039,158978,198805,124982
462,-0.145321706568187,-0.125,3,5,203488,129707,187897,196721,128208,213050,161771,187842,176199,178898,112767,222449,177039,158978,262406,89483
463,-0.145321706568187,-0.125,3,5,203488,129707,185403,194214,128208,213050,164265,190349,176199,178898,112767,222449,177039,158978,262406,89483
464,-0.145321706568187,-0.125,3,5,203488,129707,185403,194214,119566,220055,164265,190349,176199,178898,121409,215444,177039,158978,262406,89483
465,-0.14292836887397947,-0.125,3,5,207100,132765,185403,194214,119566,220055,164265,190349,172587,175840,121409,215444,177039,158978,262406,89483
466,-0.009105627285915584,0.0,4,4,207100,132765,164953,190140,119566,220055,164265,190349,193037,179914,121409,215444,177039,158978,262406,89483
467,-0.006622225459587219,0.0,4,4,207100,132765,164953,190140,181797,161141,164265,190349,193037,179914,121409,215444,114808,217892,262406,89483
468,-0.0060990640865505544,0.0,4,4,207100,132765,162199,191436,181797,161141,164265,190349,193037,179914,121409,215444,114808,217892,265160,88187
469,-0.13992180567461443,-0.125,3,5,207100,132765,162199,191436,181797,161141,164265,190349,132009,204867,182437,190491,114808,217892,265160,88187
470,-0.14150420735849076,-0.125,3,5,207100,132765,162199,191436,178909,159619,164265,190349,132009,204867,182437,190491,117696,219414,265160,88187
471,-0.14150420735849076,-0.125,3,5,214551,137990,162199,191436,178909,159619,164265,190349,132009,204867,182437,190491,117696,219414,257709,82962
472,-0.2629752452812315,-0.25,2,6,214551,137990,162199,191436,165120,173448,164265,190349,132009,204867,182437,190491,131485,205585,257709,82962
473,-0.2582273225871155,-0.25,2,6,214551,137990,162199,191436,165120,173448,164265,190349,132009,204867,178242,181454,131485,205585,261904,91999
474,-0.2582273225871155,-0.25,2,6,209346,129784,162199,191436,165120,173448,164265,190349,132009,204867,178242,181454,131485,205585,267109,100205
475,-0.13949014371867266,-0.125,3,5,209346,129784,162199,191436,177698,153211,164265,190349,132009,204867,178242,181454,118907,225822,267109,100205
476,-0.1407862060502285,-0.125,3,5,155309,201938,216236,119282,177698,153211,164265,190349,132009,204867,178242,181454,118907,225822,267109,100205
477,-0.1407862060502285,-0.125,3,5,155309,201938,214266,142160,177698,153211,164265,190349,132009,204867,178242,181454,118907,225822,269079,77327
478,-0.1407862060502285,-0.125,3,5,176438,181573,214266,142160,177698,153211,164265,190349,132009,204867,157113,201819,118907,225822,269079,77327
479,-0.2595233849186714,-0.25,2,6,176438,181573,214266,142160,169124,176053,164265,190349,132009,204867,157113,201819,127481,202980,269079,77327
480,-0.26036446191345736,-0.25,2,6,176438,181573,155052,206224,169124,176053,164265,190349,132009,204867,216327,137755,127481,202980,269079,77327
481,-0.13910584616687413,-0.25,3,5,176438,181573,155052,206224,126548,211154,164265,190349,132009,204867,216327,137755,170057,167879,269079,77327
482,-0.1382091518793442,-0.25,3,5,176438,181573,170603,169832,126548,211154,164265,190349,132009,204867,216327,137755,154506,204271,269079,77327
483,-0.14118270352430637,-0.25,3,5,176438,181573,170603,169832,126548,211154,164265,190349,136812,208351,211524,134271,154506,204271,269079,77327
484,-0.14118270352430637,-0.25,3,5,176438,181573,170603,169832,126548,211154,131575,207829,169502,190871,211524,134271,154506,204271,269079,77327
485,-0.14051134897770035,-0.25,3,5,176438,181573,124706,211125,172445,169861,131575,207829,169502,190871,211524,134271,154506,204271,269079,77327
486,-0.14051134897770035,-0.25,3,5,176438,181573,124706,211125,172445,169861,131575,207829,169502,190871,274442,98630,154506,204271,206161,112968
487,-0.13857981422388937,-0.25,3,5,176438,181573,124706,211125,172445,169861,131575,207829,166609,188381,277335,101120,154506,204271,206161,112968
488,-0.13857981422388937,-0.25,3,5,176438,181573,124706,211125,172445,169861,161954,191932,136230,204278,277335,101120,154506,204271,206161,112968
489,-0.1409961164776815,-0.125,3,5,176438,181573,124706,211125,139055,208187,161954,191932,169620,165952,277335,101120,154506,204271,206161,112968
490,-0.14112959798026697,-0.125,3,5,177124,181259,124706,211125,139055,208187,161954,191932,169620,165952,277335,101120,154506,204271,205475,113282
491,-0.14112959798026697,-0.125,3,5,136836,203003,124706,211125,179343,186443,161954,191932,169620,165952,277335,101120,154506,204271,205475,113282
492,-0.14112959798026697,-0.125,3,5,136836,203003,126652,203760,179343,186443,161954,191932,169620,165952,277335,101120,152560,211636,205475,113282
493,-0.013935361223551735,0.0,4,4,136836,203003,126652,203760,187589,166889,161954,191932,169620,165952,277335,101120,144314,231190,205475,113282
494,-0.013935361223551735,0.0,4,4,136836,203003,126652,203760,191408,137723,161954,191932,169620,165952,277335,101120,144314,231190,201656,142448
495,-0.013935361223551735,0.0,4,4,135459,200348,128029,206415,191408,137723,161954,191932,169620,165952,277335,101120,144314,231190,201656,142448
496,-0.013935361223551735,0.0,4,4,135459,200348,128029,206415,254457,111739,161954,191932,169620,165952,214286,127104,144314,231190,201656,142448
497,-0.013935361223551735,0.0,4,4,135459,200348,131376,214621,254457,111739,161954,191932,169620,165952,214286,127104,140967,222984,201656,142448
498,-0.013935361223551735,0.0,4,4,135459,200348,130225,212450,254457,111739,161954,191932,169620,165952,214286,127104,142118,225155,201656,142448
499,-0.013935361223551735,0.0,4,4,135459,200348,130225,212450,196077,151839,161954,191932,169620,165952,272666,87004,142118,225155,201656,142448
500,-0.013935361223551735,0.0,4,4,135459,200348,127677,211142,196077,151839,161954,191932,169620,165952,272666,87004,144666,226463,201656,142448
501,-0.013935361223551735,0.0,4,4,135459,200348,126933,207974,196077,151839,161954,191932,169620,165952,272666,87004,145410,229631,201656,142448
502,-0.013978778594016368,0.0,4,4,135459,200348,126933,207974,196077,151839,161954,191932,169620,165952,272666,87004,174515,169468,172551,202611
503,-0.008266344397347162,0.0,4,4,135459,200348,126933,207974,196077,151839,161954,191932,169620,165952,272666,87004,154563,204679,192503,167400
504,-0.008266344397347162,0.0,4,4,160450,200869,126933,207974,196077,151839,136963,191411,169620,165952,272666,87004,154563,204679,192503,167400
505,-0.01089722175475788,0.0,4,4,160450,200869,126933,207974,196077,151839,136963,191411,169620,165952,272666,87004,196388,156183,150678,215896
506,-0.01089722175475788,0.0,4,4,160450,200869,126933,207974,209494,140461,136963,191411,169620,165952,259249,98382,196388,156183,150678,215896
507,-0.010166661702972798,0.0,4,4,160450,200869,123211,209660,209494,140461,136963,191411,173342,164266,259249,98382,196388,156183,150678,215896
508,-0.010166661702972798,0.0,4,4,162379,195397,123211,209660,209494,140461,135034,196883,173342,164266,259249,98382,196388,156183,150678,215896
509,-0.007647377752293496,0.0,4,4,162379,195397,123211,209660,209494,140461,135034,196883,173342,164266,259249,98382,155169,204384,191897,167695
510,-0.007647377752293496,0.0,4,4,169761,188044,123211,209660,209494,140461,127652,204236,173342,164266,259249,98382,155169,204384,191897,167695
511,-0.007647377752293496,0.0,4,4,162907,189383,123211,209660,209494,140461,134506,202897,173342,164266,259249,98382,155169,204384,191897,167695
512,-0.007647377752293496,0.0,4,4,162907,189383,123211,209660,209494,140461,134506,202897,173342,164266,238047,88279,155169,204384,213099,177798
513,-0.010187473335096342,0.0,4,4,162907,189383,118812,221138,209494,140461,134506,202897,177741,152788,238047,88279,155169,204384,213099,177798
514,-0.00861691275225582,-0.125,4,4,162907,189383,168631,166275,209494,140461,134506,202897,127922,207651,238047,88279,155169,204384,213099,177798
515,-0.012025714565594856,-0.125,4,4,204709,135746,168631,166275,167692,194098,134506,202897,127922,207651,238047,88279,155169,204384,213099,177798
516,-0.012025714565594856,-0.125,4,4,198638,141761,168631,166275,167692,194098,134506,202897,127922,207651,244118,82264,155169,204384,213099,177798
517,-0.009797793464645163,-0.125,4,4,198638,141761,168631,166275,164200,191381,134506,202897,127922,207651,247610,84981,155169,204384,213099,177798
518,-0.1466924037183928,-0.25,3,5,198638,141761,168631,166275,164200,191381,134506,202897,127922,207651,190172,191340,155169,204384,270537,71439
519,-0.009797793464645163,-0.125,4,4,198638,141761,168631,166275,164200,191381,134506,202897,127922,207651,262694,111523,155169,204384,198015,151256
520,-0.013203007065549105,-0.125,4,4,198638,141761,168631,166275,164200,191381,134506,202897,127922,207651,262694,111523,147905,221138,205279,134502
521,-0.01299524956555718,-0.125,4,4,198638,141761,168631,166275,263115,111681,134506,202897,127922,207651,163779,191223,147905,221138,205279,134502
522,-0.01299524956555718,-0.125,4,4,204307,136165,168631,166275,257446,117277,134506,202897,127922,207651,163779,191223,147905,221138,205279,134502
523,-0.01299524956555718,-0.125,4,4,177067,169878,168631,166275,257446,117277,134506,202897,127922,207651,163779,191223,147905,221138,232519,100789
524,-0.011892591884252878,0.0,4,4,177067,169878,125380,207120,257446,117277,134506,202897,171173,166806,163779,191223,147905,221138,232519,100789
525,-0.011892591884252878,0.0,4,4,177067,169878,131777,203380,257446,117277,128109,206637,171173,166806,163779,191223,147905,221138,232519,100789
526,-0.011892591884252878,0.0,4,4,180872,175612,131777,203380,257446,117277,128109,206637,171173,166806,163779,191223,147905,221138,228714,95055
527,-0.011892591884252878,0.0,4,4,180872,175612,131777,203380,261607,120543,128109,206637,171173,166806,163779,191223,147905,221138,224553,91789
528,-0.011892591884252878,0.0,4,4,221772,91854,131777,203380,261607,120543,128109,206637,171173,166806,163779,191223,147905,221138,183653,175547
529,-0.133166636944307,-0.125,3,5,221772,91854,131777,203380,261607,120543,157133,179710,142149,193733,163779,191223,147905,221138,183653,175547
530,-0.1327722923976902,-0.125,3,5,221772,91854,131777,203380,140510,227434,157133,179710,142149,193733,163779,191223,269002,114247,183653,175547
531,-0.1327722923976902,-0.125,3,5,179115,161895,131777,203380,140510,227434,157133,179710,142149,193733,163779,191223,269002,114247,226310,105506
532,-0.1327722923976902,-0.125,3,5,179115,161895,129435,198822,142852,231992,157133,179710,142149,193733,163779,191223,269002,114247,226310,105506
533,-0.1327722923976902,-0.125,3,5,179115,161895,129435,198822,142852,231992,157133,179710,142149,193733,163779,191223,241158,115455,254154,104298
534,-0.1327722923976902,-0.125,3,5,179115,161895,126057,202051,142852,231992,157133,179710,142149,193733,167157,187994,241158,115455,254154,104298
535,-0.12749833776058944,-0.125,3,5,179115,161895,126057,202051,217823,153488,157133,179710,142149,193733,167157,187994,166187,193959,254154,104298
536,-0.12749833776058944,-0.125,3,5,179115,161895,126057,202051,217823,153488,157133,179710,162967,193578,167157,187994,145369,194114,254154,104298
537,-0.12749833776058944,-0.125,3,5,179115,161895,157129,179619,217823,153488,126061,202142,162967,193578,167157,187994,145369,194114,254154,104298
538,-0.12651157934093868,-0.125,3,5,144247,192486,157129,179619,217823,153488,126061,202142,162967,193578,167157,187994,180237,163523,254154,104298
539,-0.12651157934093868,-0.125,3,5,144247,192486,157129,179619,219936,146096,126061,202142,162967,193578,167157,187994,180237,163523,252041,111690
540,-0.12651157934093868,-0.125,3,5,144247,192486,157129,179619,219936,146096,126539,203815,162489,191905,167157,187994,180237,163523,252041,111690
541,-0.12651157934093868,-0.125,3,5,144247,192486,157129,179619,197444,147816,126539,203815,162489,191905,167157,187994,180237,163523,274533,109970
542,-0.12651157934093868,-0.125,3,5,144247,192486,157129,179619,197444,147816,126539,203815,162489,191905,167157,187994,273319,110074,181451,163419
543,-0.12651157934093868,-0.125,3,5,144247,192486,157129,179619,197444,147816,134739,203612,162489,191905,158957,188197,273319,110074,181451,163419
544,-0.12651157934093868,-0.125,3,5,144247,192486,157129,179619,265197,97201,134739,203612,162489,191905,158957,188197,205566,160689,181451,163419
545,-0.12651157934093868,-0.125,3,5,144247,192486,157129,179619,268044,110305,134739,203612,162489,191905,158957,188197,202719,147585,181451,163419
546,-0.12651157934093868,-0.125,3,5,161748,190425,157129,179619,268044,110305,134739,203612,144988,193966,158957,188197,202719,147585,181451,163419
547,-0.12651157934093868,-0.125,3,5,164165,193245,157129,179619,268044,110305,134739,203612,142571,191146,158957,188197,202719,147585,181451,163419
548,-0.12850231959992867,-0.125,3,5,164165,193245,157129,179619,262116,110685,140667,203232,142571,191146,158957,188197,202719,147585,181451,163419
549,-0.006374997622809262,0.0,4,4,164165,193245,178639,161718,262116,110685,140667,203232,121061,209047,158957,188197,202719,147585,181451,163419
550,-0.006374997622809262,0.0,4,4,139686,200443,178639,161718,262116,110685,165146,196034,121061,209047,158957,188197,202719,147585,181451,163419
551,-0.006374997622809262,0.0,4,4,139686,200443,178639,161718,258429,87069,165146,196034,121061,209047,158957,188197,206406,171201,181451,163419
552,-0.006374997622809262,0.0,4,4,139686,200443,178639,161718,260094,80987,165146,196034,121061,209047,158957,188197,206406,171201,179786,169501
553,-0.009497818905071329,0.0,4,4,205002,163902,178639,161718,260094,80987,165146,196034,121061,209047,158957,188197,141090,207742,179786,169501
554,-0.009497818905071329,0.0,4,4,205002,163902,178639,161718,260094,80987,165146,196034,138193,199970,158957,188197,123958,216819,179786,169501
555,-0.009497818905071329,0.0,4,4,205002,163902,178639,161718,260094,80987,165146,196034,140224,205193,158957,188197,121927,211596,179786,169501
556,-0.011145526055266365,0.0,4,4,205002,163902,179382,156383,260094,80987,165146,196034,140224,205193,158957,188197,121184,216931,179786,169501
557,-0.011145526055266365,0.0,4,4,205002,163902,179382,156383,260094,80987,165146,196034,134742,197638,164439,195752,121184,216931,179786,169501
558,-0.013787168049982364,0.0,4,4,205002,163902,179382,156383,168346,199207,165146,196034,134742,197638,256187,77532,121184,216931,179786,169501
559,-0.014213447687271499,0.0,4,4,173369,195372,179382,156383,199979,167737,165146,196034,134742,197638,256187,77532,121184,216931,179786,169501
560,-0.010580741417982613,0.0,4,4,173369,195372,179382,156383,199979,167737,159491,191565,134742,197638,256187,77532,121184,216931,185441,173970
561,-0.008488095925835954,0.0,4,4,173369,195372,120771,211512,199979,167737,159491,191565,134742,197638,256187,77532,179795,161802,185441,173970
562,-0.009838699086405231,0.0,4,4,173369,195372,178426,159407,199979,167737,159491,191565,134742,197638,256187,77532,122140,213907,185441,173970
563,-0.009838699086405231,0.0,4,4,173369,195372,178426,159407,199979,167737,159491,191565,133258,193854,256187,77532,123624,217691,185441,173970
564,-0.009838699086405231,0.0,4,4,142924,198965,178426,159407,199979,167737,159491,191565,163703,190261,256187,77532,123624,217691,185441,173970
565,-0.009838699086405231,0.0,4,4,133068,192088,178426,159407,199979,167737,159491,191565,173559,197138,256187,77532,123624,217691,185441,173970
566,-0.00792546421601326,0.0,4,4,133068,192088,178426,159407,199979,167737,146010,199714,173559,197138,256187,77532,123624,217691,198922,165821
567,-0.00728496829634903,0.0,4,4,133068,192088,120675,218855,199979,167737,146010,199714,173559,197138,256187,77532,181375,158243,198922,165821
568,-0.00728496829634903,0.0,4,4,133068,192088,120675,218855,199979,167737,146010,199714,173559,197138,198902,146853,181375,158243,256207,96500
569,-0.00728496829634903,0.0,4,4,133068,192088,145529,191162,199979,167737,121156,227407,173559,197138,198902,146853,181375,158243,256207,96500
570,-0.00728496829634903,0.0,4,4,133068,192088,145529,191162,209650,173407,121156,227407,173559,197138,198902,146853,181375,158243,246536,90830
571,-0.00728496829634903,0.0,4,4,133068,192088,145529,191162,257222,94416,121156,227407,173559,197138,198902,146853,181375,158243,198964,169821
572,-0.00728496829634903,0.0,4,4,133068,192088,145529,191162,266494,88788,121156,227407,173559,197138,189630,152481,181375,158243,198964,169821
573,-0.00728496829634903,0.0,4,4,144032,199161,145529,191162,266494,88788,121156,227407,162595,190065,189630,152481,181375,158243,198964,169821
574,-0.00728496829634903,0.0,4,4,172374,189714,145529,191162,266494,88788,121156,227407,134253,199512,189630,152481,181375,158243,198964,169821
575,-0.00728496829634903,0.0,4,4,172374,189714,145529,191162,253737,106303,121156,227407,134253,199512,202387,134966,181375,158243,198964,169821
576,-0.007066446159051822,0.0,4,4,172374,189714,145529,191162,253737,106303,123806,224148,134253,199512,202387,134966,178725,161502,198964,169821
577,-0.007066446159051822,0.0,4,4,172374,189714,145529,191162,264743,87381,123806,224148,134253,199512,191381,153888,178725,161502,198964,169821
578,-0.006247974902606944,0.0,4,4,170504,189303,145529,191162,266613,87792,123806,224148,134253,199512,191381,153888,178725,161502,198964,169821
579,-0.006247974902606944,0.0,4,4,170504,189303,145529,191162,204974,137326,123806,224148,134253,199512,253020,104354,178725,161502,198964,169821
580,-0.006247974902606944,0.0,4,4,145124,202999,145529,191162,204974,137326,123806,224148,159633,185816,253020,104354,178725,161502,198964,169821
581,-0.006900670744550492,0.0,4,4,145124,202999,145529,191162,204974,137326,177780,160628,159633,185816,253020,104354,124751,225022,198964,169821
582,-0.008683653503548563,0.0,4,4,145124,202999,145529,191162,204974,137326,177780,160628,161857,188561,250796,101609,124751,225022,198964,169821
583,-0.008683653503548563,0.0,4,4,145124,202999,119629,224963,204974,137326,177780,160628,161857,188561,250796,101609,150651,191221,198964,169821
584,-0.008683653503548563,0.0,4,4,169043,202873,119629,224963,204974,137326,177780,160628,137938,188687,250796,101609,150651,191221,198964,169821
585,-0.008369326094234353,0.0,4,4,169043,202873,118771,224945,204974,137326,178638,160646,137938,188687,250796,101609,150651,191221,198964,169821
586,-0.008369326094234353,0.0,4,4,169043,202873,118771,224945,195578,169171,178638,160646,137938,188687,250796,101609,150651,191221,208360,137976
587,-0.008369326094234353,0.0,4,4,169043,202873,116430,218970,195578,169171,178638,160646,137938,188687,250796,101609,152992,197196,208360,137976
588,-0.008369326094234353,0.0,4,4,167561,188754,116430,218970,195578,169171,178638,160646,139420,202806,250796,101609,152992,197196,208360,137976
589,-0.008369326094234353,0.0,4,4,167561,188754,121205,215176,195578,169171,178638,160646,139420,202806,250796,101609,148217,200990,208360,137976
590,-0.003956542441556093,0.0,4,4,167561,188754,121205,215176,204451,172596,178638,160646,130547,199381,250796,101609,148217,200990,208360,137976
591,-0.006352391884468171,0.0,4,4,167561,188754,121205,215176,204451,172596,133774,202831,175411,157196,250796,101609,148217,200990,208360,137976
592,-0.004994612299028707,0.0,4,4,167561,188754,173149,163242,204451,172596,133774,202831,123467,209130,250796,101609,148217,200990,208360,137976
593,-0.005839995148736787,0.0,4,4,167561,188754,173149,163242,124113,210840,133774,202831,203805,170886,250796,101609,148217,200990,208360,137976
594,-0.005839995148736787,0.0,4,4,167561,188754,173149,163242,124113,210840,133774,202831,203805,170886,261693,88519,148217,200990,197463,151066
595,-0.005839995148736787,0.0,4,4,137295,195660,173149,163242,124113,210840,164040,195925,203805,170886,261693,88519,148217,200990,197463,151066
596,-0.005839995148736787,0.0,4,4,137295,195660,173149,163242,145659,197689,164040,195925,203805,170886,261693,88519,126671,214141,197463,151066
597,-0.006227880912970419,0.0,4,4,137295,195660,173149,163242,260612,88519,164040,195925,203805,170886,146740,197689,126671,214141,197463,151066
598,-0.006227880912970419,0.0,4,4,165628,196715,173149,163242,260612,88519,135707,194870,203805,170886,146740,197689,126671,214141,197463,151066
599,-0.00391240742860444,0.0,4,4,200814,154168,173149,163242,260612,88519,135707,194870,203805,170886,146740,197689,126671,214141,162277,193613
600,-0.005494450291237262,0.0,4,4,200814,154168,173149,163242,260612,88519,135707,194870,200459,169823,146740,197689,126671,214141,165623,194676
601,-0.005494450291237262,0.0,4,4,255949,102107,173149,163242,205477,140580,135707,194870,200459,169823,146740,197689,126671,214141,165623,194676
