map,efficiencygap,seatswon,meanmedian,district,presd,countd,voteshareD,voteshareR
72,0.00210107779136912,4,-0.00477028499144538,1,118695,124993,0.3539684922080092,0.6460315077919908
72,0.00210107779136912,4,-0.00477028499144538,2,144216,170862,0.4849735461749813,0.5150264538250188
72,0.00210107779136912,4,-0.00477028499144538,3,255364,246720,0.6723806668756047,0.32761933312439534
72,0.00210107779136912,4,-0.00477028499144538,4,196464,184594,0.5140505211683751,0.48594947883162487
72,0.00210107779136912,4,-0.00477028499144538,5,224091,216246,0.6480445922862537,0.3519554077137463
72,0.00210107779136912,4,-0.00477028499144538,6,104006,126494,0.3863119960908869,0.6136880039091132
72,0.00210107779136912,4,-0.00477028499144538,7,136784,143246,0.4291513501044073,0.5708486498955927
72,0.00210107779136912,4,-0.00477028499144538,8,188096,196620,0.5453773843964707,0.45462261560352935
73,-0.1214819819706678,5,0.01215694591167859,1,118695,124993,0.3539684922080092,0.6460315077919908
73,-0.1214819819706678,5,0.01215694591167859,2,103770,118544,0.3535060148268314,0.6464939851731686
73,-0.1214819819706678,5,0.01215694591167859,3,255364,246720,0.6723806668756047,0.32761933312439534
73,-0.1214819819706678,5,0.01215694591167859,4,196464,184594,0.5140505211683751,0.48594947883162487
73,-0.1214819819706678,5,0.01215694591167859,5,224091,216246,0.6480445922862537,0.3519554077137463
73,-0.1214819819706678,5,0.01215694591167859,6,144452,178812,0.5191775014952934,0.48082249850470654
73,-0.1214819819706678,5,0.01215694591167859,7,136784,143246,0.4291513501044073,0.5708486498955927
73,-0.1214819819706678,5,0.01215694591167859,8,188096,196620,0.5453773843964707,0.45462261560352935
74,-0.12079125107691226,5,0.01181406212484237,1,143554,177653,0.5187115498599955,0.4812884501400045
74,-0.12079125107691226,5,0.01181406212484237,2,103770,118544,0.3535060148268314,0.6464939851731686
74,-0.12079125107691226,5,0.01181406212484237,3,255364,246720,0.6723806668756047,0.32761933312439534
74,-0.12079125107691226,5,0.01181406212484237,4,196464,184594,0.5140505211683751,0.48594947883162487
74,-0.12079125107691226,5,0.01181406212484237,5,224091,216246,0.6480445922862537,0.3519554077137463
74,-0.12079125107691226,5,0.01181406212484237,6,119593,126152,0.3553137075968049,0.6446862924031951
74,-0.12079125107691226,5,0.01181406212484237,7,136784,143246,0.4291513501044073,0.5708486498955927
74,-0.12079125107691226,5,0.01181406212484237,8,188096,196620,0.5453773843964707,0.45462261560352935
75,-0.1205978464266607,5,0.01175589823310108,1,143554,177653,0.5187115498599955,0.4812884501400045
75,-0.1205978464266607,5,0.01175589823310108,2,103770,118544,0.3535060148268314,0.6464939851731686
75,-0.1205978464266607,5,0.01175589823310108,3,255191,246542,0.672883983449601,0.327116016550399
75,-0.1205978464266607,5,0.01175589823310108,4,196464,184594,0.5140505211683751,0.48594947883162487
75,-0.1205978464266607,5,0.01175589823310108,5,224091,216246,0.6480445922862537,0.3519554077137463
75,-0.1205978464266607,5,0.01175589823310108,6,119766,126330,0.35527570215673976,0.6447242978432602
75,-0.1205978464266607,5,0.01175589823310108,7,136784,143246,0.4291513501044073,0.5708486498955927
75,-0.1205978464266607,5,0.01175589823310108,8,188096,196620,0.5453773843964707,0.45462261560352935
76,-0.1205978464266607,5,0.01175589823310108,1,143554,177653,0.5187115498599955,0.4812884501400045
76,-0.1205978464266607,5,0.01175589823310108,2,103770,118544,0.3535060148268314,0.6464939851731686
76,-0.1205978464266607,5,0.01175589823310108,3,255191,246542,0.672883983449601,0.327116016550399
76,-0.1205978464266607,5,0.01175589823310108,4,196464,184594,0.5140505211683751,0.48594947883162487
76,-0.1205978464266607,5,0.01175589823310108,5,224091,216246,0.6480445922862537,0.3519554077137463
76,-0.1205978464266607,5,0.01175589823310108,6,119766,126330,0.35527570215673976,0.6447242978432602
76,-0.1205978464266607,5,0.01175589823310108,7,136784,143246,0.4291513501044073,0.5708486498955927
76,-0.1205978464266607,5,0.01175589823310108,8,188096,196620,0.5453773843964707,0.45462261560352935
77,-0.1205978464266607,5,0.0272038490244475,1,143554,177653,0.5187115498599955,0.4812884501400045
77,-0.1205978464266607,5,0.0272038490244475,2,103770,118544,0.3535060148268314,0.6464939851731686
77,-0.1205978464266607,5,0.0272038490244475,3,227827,214239,0.5861131249572533,0.41388687504274674
77,-0.1205978464266607,5,0.0272038490244475,4,223828,216897,0.6025452262423326,0.39745477375766736
77,-0.1205978464266607,5,0.0272038490244475,5,224091,216246,0.6480445922862537,0.3519554077137463
77,-0.1205978464266607,5,0.0272038490244475,6,119766,126330,0.35527570215673976,0.6447242978432602
77,-0.1205978464266607,5,0.0272038490244475,7,136784,143246,0.4291513501044073,0.5708486498955927
77,-0.1205978464266607,5,0.0272038490244475,8,188096,196620,0.5453773843964707,0.45462261560352935
78,-0.1205978464266607,5,0.0272038490244475,1,143554,177653,0.5187115498599955,0.4812884501400045
78,-0.1205978464266607,5,0.0272038490244475,2,103770,118544,0.3535060148268314,0.6464939851731686
78,-0.1205978464266607,5,0.0272038490244475,3,227827,214239,0.5861131249572533,0.41388687504274674
78,-0.1205978464266607,5,0.0272038490244475,4,223828,216897,0.6025452262423326,0.39745477375766736
78,-0.1205978464266607,5,0.0272038490244475,5,224091,216246,0.6480445922862537,0.3519554077137463
78,-0.1205978464266607,5,0.0272038490244475,6,119766,126330,0.35527570215673976,0.6447242978432602
78,-0.1205978464266607,5,0.0272038490244475,7,136784,143246,0.4291513501044073,0.5708486498955927
78,-0.1205978464266607,5,0.0272038490244475,8,188096,196620,0.5453773843964707,0.45462261560352935
79,-0.1205978464266607,5,0.0272038490244475,1,143554,177653,0.5187115498599955,0.4812884501400045
79,-0.1205978464266607,5,0.0272038490244475,2,103770,118544,0.3535060148268314,0.6464939851731686
79,-0.1205978464266607,5,0.0272038490244475,3,227827,214239,0.5861131249572533,0.41388687504274674
79,-0.1205978464266607,5,0.0272038490244475,4,223828,216897,0.6025452262423326,0.39745477375766736
79,-0.1205978464266607,5,0.0272038490244475,5,224091,216246,0.6480445922862537,0.3519554077137463
79,-0.1205978464266607,5,0.0272038490244475,6,119766,126330,0.35527570215673976,0.6447242978432602
79,-0.1205978464266607,5,0.0272038490244475,7,136784,143246,0.4291513501044073,0.5708486498955927
79,-0.1205978464266607,5,0.0272038490244475,8,188096,196620,0.5453773843964707,0.45462261560352935
80,-0.1205978464266607,5,0.0272038490244475,1,143554,177653,0.5187115498599955,0.4812884501400045
80,-0.1205978464266607,5,0.0272038490244475,2,103770,118544,0.3535060148268314,0.6464939851731686
80,-0.1205978464266607,5,0.0272038490244475,3,227827,214239,0.5861131249572533,0.41388687504274674
80,-0.1205978464266607,5,0.0272038490244475,4,223828,216897,0.6025452262423326,0.39745477375766736
80,-0.1205978464266607,5,0.0272038490244475,5,224091,216246,0.6480445922862537,0.3519554077137463
80,-0.1205978464266607,5,0.0272038490244475,6,119766,126330,0.35527570215673976,0.6447242978432602
80,-0.1205978464266607,5,0.0272038490244475,7,136784,143246,0.4291513501044073,0.5708486498955927
80,-0.1205978464266607,5,0.0272038490244475,8,188096,196620,0.5453773843964707,0.45462261560352935
81,-0.1205978464266607,5,0.0272038490244475,1,143554,177653,0.5187115498599955,0.4812884501400045
81,-0.1205978464266607,5,0.0272038490244475,2,103770,118544,0.3535060148268314,0.6464939851731686
81,-0.1205978464266607,5,0.0272038490244475,3,227827,214239,0.5861131249572533,0.41388687504274674
81,-0.1205978464266607,5,0.0272038490244475,4,223828,216897,0.6025452262423326,0.39745477375766736
81,-0.1205978464266607,5,0.0272038490244475,5,224091,216246,0.6480445922862537,0.3519554077137463
81,-0.1205978464266607,5,0.0272038490244475,6,119766,126330,0.35527570215673976,0.6447242978432602
81,-0.1205978464266607,5,0.0272038490244475,7,136784,143246,0.4291513501044073,0.5708486498955927
81,-0.1205978464266607,5,0.0272038490244475,8,188096,196620,0.5453773843964707,0.45462261560352935
82,-0.1205978464266607,5,0.0272038490244475,1,143554,177653,0.5187115498599955,0.4812884501400045
82,-0.1205978464266607,5,0.0272038490244475,2,103770,118544,0.3535060148268314,0.6464939851731686
82,-0.1205978464266607,5,0.0272038490244475,3,227827,214239,0.5861131249572533,0.41388687504274674
82,-0.1205978464266607,5,0.0272038490244475,4,223828,216897,0.6025452262423326,0.39745477375766736
82,-0.1205978464266607,5,0.0272038490244475,5,224091,216246,0.6480445922862537,0.3519554077137463
82,-0.1205978464266607,5,0.0272038490244475,6,119766,126330,0.35527570215673976,0.6447242978432602
82,-0.1205978464266607,5,0.0272038490244475,7,136784,143246,0.4291513501044073,0.5708486498955927
82,-0.1205978464266607,5,0.0272038490244475,8,188096,196620,0.5453773843964707,0.45462261560352935
83,-0.12029643658211284,5,0.02713168684970779,1,143554,177653,0.5187115498599955,0.4812884501400045
83,-0.12029643658211284,5,0.02713168684970779,2,103770,118544,0.3535060148268314,0.6464939851731686
83,-0.12029643658211284,5,0.02713168684970779,3,227827,214239,0.5861131249572533,0.41388687504274674
83,-0.12029643658211284,5,0.02713168684970779,4,223894,216649,0.6032640172863157,0.39673598271368427
83,-0.12029643658211284,5,0.02713168684970779,5,224091,216246,0.6480445922862537,0.3519554077137463
83,-0.12029643658211284,5,0.02713168684970779,6,119700,126578,0.3551342085106741,0.6448657914893259
83,-0.12029643658211284,5,0.02713168684970779,7,136784,143246,0.4291513501044073,0.5708486498955927
83,-0.12029643658211284,5,0.02713168684970779,8,188096,196620,0.5453773843964707,0.45462261560352935
84,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
84,-0.12220500677633918,5,0.02772555979820745,2,103770,118544,0.3535060148268314,0.6464939851731686
84,-0.12220500677633918,5,0.02772555979820745,3,227827,214239,0.5861131249572533,0.41388687504274674
84,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
84,-0.12220500677633918,5,0.02772555979820745,5,118856,126217,0.35948607819905215,0.6405139218009479
84,-0.12220500677633918,5,0.02772555979820745,6,224935,216607,0.6389417390098788,0.3610582609901212
84,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
84,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
85,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
85,-0.12220500677633918,5,0.02772555979820745,2,227827,214239,0.5861131249572533,0.41388687504274674
85,-0.12220500677633918,5,0.02772555979820745,3,103770,118544,0.3535060148268314,0.6464939851731686
85,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
85,-0.12220500677633918,5,0.02772555979820745,5,118856,126217,0.35948607819905215,0.6405139218009479
85,-0.12220500677633918,5,0.02772555979820745,6,224935,216607,0.6389417390098788,0.3610582609901212
85,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
85,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
86,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
86,-0.12220500677633918,5,0.02772555979820745,2,227827,214239,0.5861131249572533,0.41388687504274674
86,-0.12220500677633918,5,0.02772555979820745,3,103770,118544,0.3535060148268314,0.6464939851731686
86,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
86,-0.12220500677633918,5,0.02772555979820745,5,118856,126217,0.35948607819905215,0.6405139218009479
86,-0.12220500677633918,5,0.02772555979820745,6,224935,216607,0.6389417390098788,0.3610582609901212
86,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
86,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
87,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
87,-0.12220500677633918,5,0.02772555979820745,2,227827,214239,0.5861131249572533,0.41388687504274674
87,-0.12220500677633918,5,0.02772555979820745,3,103770,118544,0.3535060148268314,0.6464939851731686
87,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
87,-0.12220500677633918,5,0.02772555979820745,5,118856,126217,0.35948607819905215,0.6405139218009479
87,-0.12220500677633918,5,0.02772555979820745,6,224935,216607,0.6389417390098788,0.3610582609901212
87,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
87,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
88,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
88,-0.12220500677633918,5,0.02772555979820745,2,227827,214239,0.5861131249572533,0.41388687504274674
88,-0.12220500677633918,5,0.02772555979820745,3,103770,118544,0.3535060148268314,0.6464939851731686
88,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
88,-0.12220500677633918,5,0.02772555979820745,5,118856,126217,0.35948607819905215,0.6405139218009479
88,-0.12220500677633918,5,0.02772555979820745,6,224935,216607,0.6389417390098788,0.3610582609901212
88,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
88,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
89,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
89,-0.12220500677633918,5,0.02772555979820745,2,227827,214239,0.5861131249572533,0.41388687504274674
89,-0.12220500677633918,5,0.02772555979820745,3,103770,118544,0.3535060148268314,0.6464939851731686
89,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
89,-0.12220500677633918,5,0.02772555979820745,5,118856,126217,0.35948607819905215,0.6405139218009479
89,-0.12220500677633918,5,0.02772555979820745,6,224935,216607,0.6389417390098788,0.3610582609901212
89,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
89,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
90,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
90,-0.12220500677633918,5,0.02772555979820745,2,103770,118544,0.3535060148268314,0.6464939851731686
90,-0.12220500677633918,5,0.02772555979820745,3,227827,214239,0.5861131249572533,0.41388687504274674
90,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
90,-0.12220500677633918,5,0.02772555979820745,5,118856,126217,0.35948607819905215,0.6405139218009479
90,-0.12220500677633918,5,0.02772555979820745,6,224935,216607,0.6389417390098788,0.3610582609901212
90,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
90,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
91,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
91,-0.12220500677633918,5,0.02772555979820745,2,103770,118544,0.3535060148268314,0.6464939851731686
91,-0.12220500677633918,5,0.02772555979820745,3,227827,214239,0.5861131249572533,0.41388687504274674
91,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
91,-0.12220500677633918,5,0.02772555979820745,5,224935,216607,0.6389417390098788,0.3610582609901212
91,-0.12220500677633918,5,0.02772555979820745,6,118856,126217,0.35948607819905215,0.6405139218009479
91,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
91,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
92,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
92,-0.12220500677633918,5,0.02772555979820745,2,103770,118544,0.3535060148268314,0.6464939851731686
92,-0.12220500677633918,5,0.02772555979820745,3,227827,214239,0.5861131249572533,0.41388687504274674
92,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
92,-0.12220500677633918,5,0.02772555979820745,5,224935,216607,0.6389417390098788,0.3610582609901212
92,-0.12220500677633918,5,0.02772555979820745,6,118856,126217,0.35948607819905215,0.6405139218009479
92,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
92,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
93,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
93,-0.12220500677633918,5,0.02772555979820745,2,103770,118544,0.3535060148268314,0.6464939851731686
93,-0.12220500677633918,5,0.02772555979820745,3,227827,214239,0.5861131249572533,0.41388687504274674
93,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
93,-0.12220500677633918,5,0.02772555979820745,5,224935,216607,0.6389417390098788,0.3610582609901212
93,-0.12220500677633918,5,0.02772555979820745,6,118856,126217,0.35948607819905215,0.6405139218009479
93,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
93,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
94,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
94,-0.12220500677633918,5,0.02772555979820745,2,103770,118544,0.3535060148268314,0.6464939851731686
94,-0.12220500677633918,5,0.02772555979820745,3,227827,214239,0.5861131249572533,0.41388687504274674
94,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
94,-0.12220500677633918,5,0.02772555979820745,5,224935,216607,0.6389417390098788,0.3610582609901212
94,-0.12220500677633918,5,0.02772555979820745,6,118856,126217,0.35948607819905215,0.6405139218009479
94,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
94,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
95,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
95,-0.12220500677633918,5,0.02772555979820745,2,103770,118544,0.3535060148268314,0.6464939851731686
95,-0.12220500677633918,5,0.02772555979820745,3,227827,214239,0.5861131249572533,0.41388687504274674
95,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
95,-0.12220500677633918,5,0.02772555979820745,5,224935,216607,0.6389417390098788,0.3610582609901212
95,-0.12220500677633918,5,0.02772555979820745,6,118856,126217,0.35948607819905215,0.6405139218009479
95,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
95,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
96,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
96,-0.12220500677633918,5,0.02772555979820745,2,227827,214239,0.5861131249572533,0.41388687504274674
96,-0.12220500677633918,5,0.02772555979820745,3,103770,118544,0.3535060148268314,0.6464939851731686
96,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
96,-0.12220500677633918,5,0.02772555979820745,5,224935,216607,0.6389417390098788,0.3610582609901212
96,-0.12220500677633918,5,0.02772555979820745,6,118856,126217,0.35948607819905215,0.6405139218009479
96,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
96,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
97,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
97,-0.12220500677633918,5,0.02772555979820745,2,103770,118544,0.3535060148268314,0.6464939851731686
97,-0.12220500677633918,5,0.02772555979820745,3,227827,214239,0.5861131249572533,0.41388687504274674
97,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
97,-0.12220500677633918,5,0.02772555979820745,5,224935,216607,0.6389417390098788,0.3610582609901212
97,-0.12220500677633918,5,0.02772555979820745,6,118856,126217,0.35948607819905215,0.6405139218009479
97,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
97,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
98,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
98,-0.12220500677633918,5,0.02772555979820745,2,103770,118544,0.3535060148268314,0.6464939851731686
98,-0.12220500677633918,5,0.02772555979820745,3,227827,214239,0.5861131249572533,0.41388687504274674
98,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
98,-0.12220500677633918,5,0.02772555979820745,5,224935,216607,0.6389417390098788,0.3610582609901212
98,-0.12220500677633918,5,0.02772555979820745,6,118856,126217,0.35948607819905215,0.6405139218009479
98,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
98,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
99,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
99,-0.12220500677633918,5,0.02772555979820745,2,103770,118544,0.3535060148268314,0.6464939851731686
99,-0.12220500677633918,5,0.02772555979820745,3,227827,214239,0.5861131249572533,0.41388687504274674
99,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
99,-0.12220500677633918,5,0.02772555979820745,5,224935,216607,0.6389417390098788,0.3610582609901212
99,-0.12220500677633918,5,0.02772555979820745,6,118856,126217,0.35948607819905215,0.6405139218009479
99,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
99,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
100,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
100,-0.12220500677633918,5,0.02772555979820745,2,227827,214239,0.5861131249572533,0.41388687504274674
100,-0.12220500677633918,5,0.02772555979820745,3,103770,118544,0.3535060148268314,0.6464939851731686
100,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
100,-0.12220500677633918,5,0.02772555979820745,5,224935,216607,0.6389417390098788,0.3610582609901212
100,-0.12220500677633918,5,0.02772555979820745,6,118856,126217,0.35948607819905215,0.6405139218009479
100,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
100,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
101,-0.12220500677633918,5,0.02772555979820745,1,143554,177653,0.5187115498599955,0.4812884501400045
101,-0.12220500677633918,5,0.02772555979820745,2,227827,214239,0.5861131249572533,0.41388687504274674
101,-0.12220500677633918,5,0.02772555979820745,3,103770,118544,0.3535060148268314,0.6464939851731686
101,-0.12220500677633918,5,0.02772555979820745,4,223894,216649,0.6032640172863157,0.39673598271368427
101,-0.12220500677633918,5,0.02772555979820745,5,224935,216607,0.6389417390098788,0.3610582609901212
101,-0.12220500677633918,5,0.02772555979820745,6,118856,126217,0.35948607819905215,0.6405139218009479
101,-0.12220500677633918,5,0.02772555979820745,7,136784,143246,0.4291513501044073,0.5708486498955927
101,-0.12220500677633918,5,0.02772555979820745,8,188096,196620,0.5453773843964707,0.45462261560352935
