State,efficiency_gap,partisan_bias,d_seats,r_seats,d_count_0,r_count_0,d_count_1,r_count_1,d_count_2,r_count_2,d_count_3,r_count_3,d_count_4,r_count_4,d_count_5,r_count_5,d_count_6,r_count_6,d_count_7,r_count_7
991,-0.12749618483312838,-0.125,3,5,149917,195502,122425,206930,238629,134727,159352,181823,221375,131235,161529,175834,215463,129350,141085,221727
992,-0.12749618483312838,-0.125,3,5,149917,195502,163430,171255,238629,134727,159352,181823,221375,131235,120524,211509,215463,129350,141085,221727
993,-0.12496757153011784,-0.125,3,5,222809,136848,163430,171255,238629,134727,159352,181823,148483,189889,120524,211509,215463,129350,141085,221727
994,-0.12496757153011784,-0.125,3,5,222809,136848,118673,208860,238629,134727,159352,181823,148483,189889,165281,173904,215463,129350,141085,221727
995,-0.12496757153011784,-0.125,3,5,222809,136848,165996,173897,238629,134727,159352,181823,148483,189889,117958,208867,215463,129350,141085,221727
996,-0.12496757153011784,-0.125,3,5,229797,125737,165996,173897,238629,134727,159352,181823,148483,189889,117958,208867,208475,140461,141085,221727
997,-0.12496757153011784,-0.125,3,5,233338,130491,165996,173897,235088,129973,159352,181823,148483,189889,117958,208867,208475,140461,141085,221727
998,-0.12496757153011784,-0.125,3,5,233338,130491,165996,173897,235088,129973,147496,214296,148483,189889,117958,208867,208475,140461,152941,189254
999,-0.12611257011815624,-0.125,3,5,233338,130491,165996,173897,235088,129973,147496,214296,206530,139215,117958,208867,150428,191135,152941,189254
1000,-0.12671467216476498,-0.125,3,5,233338,130491,165996,173897,239429,123954,147496,214296,206530,139215,117958,208867,150428,191135,148600,195273
1001,-0.12600922960002556,-0.125,3,5,234691,131104,165996,173897,239429,123954,147496,214296,206530,139215,117958,208867,149075,190522,148600,195273
1002,-0.127960858343473,-0.125,3,5,234691,131104,165996,173897,143942,205370,147496,214296,206530,139215,117958,208867,149075,190522,244087,113857
1003,-0.13169977570084068,-0.125,3,5,152520,197497,165996,173897,143942,205370,147496,214296,206530,139215,117958,208867,231246,124129,244087,113857
1004,-0.13169977570084068,-0.125,3,5,152520,197497,165996,173897,125293,206640,147496,214296,206530,139215,136607,207597,231246,124129,244087,113857
1005,-0.13169977570084068,-0.125,3,5,152520,197497,165996,173897,125293,206640,147496,214296,231814,133370,136607,207597,205962,129974,244087,113857
1006,-0.009522936392116984,0.0,4,4,152520,197497,181721,158774,109568,221763,147496,214296,231814,133370,136607,207597,205962,129974,244087,113857
1007,-0.008442166806666755,0.0,4,4,151158,195847,181721,158774,109568,221763,147496,214296,231814,133370,136607,207597,207324,131624,244087,113857
1008,-0.0050947234259678216,0.0,4,4,237084,137429,181721,158774,109568,221763,147496,214296,145888,191788,136607,207597,207324,131624,244087,113857
1009,-0.0050947234259678216,0.0,4,4,237084,137429,181721,158774,109568,221763,147496,214296,145888,191788,136607,207597,245103,114639,206308,130842
1010,-0.0050947234259678216,0.0,4,4,239361,129381,181721,158774,109568,221763,147496,214296,145888,191788,136607,207597,242826,122687,206308,130842
1011,-0.0050947234259678216,0.0,4,4,239361,129381,181721,158774,130018,210109,147496,214296,145888,191788,116157,219251,242826,122687,206308,130842
1012,-0.008018398918082186,0.0,4,4,239361,129381,181721,158774,130018,210109,147516,222424,145888,191788,116157,219251,242806,114559,206308,130842
1013,-0.008018398918082186,0.0,4,4,245189,100233,181721,158774,130018,210109,147516,222424,145888,191788,116157,219251,242806,114559,200480,159990
1014,-0.008018398918082186,0.0,4,4,245189,100233,181721,158774,129621,208755,147516,222424,145888,191788,116554,220605,242806,114559,200480,159990
1015,-0.002942154786155098,0.0,4,4,245189,100233,181721,158774,129621,208755,143964,211829,145888,191788,116554,220605,246358,125154,200480,159990
1016,-0.002942154786155098,0.0,4,4,253988,135439,181721,158774,129621,208755,143964,211829,145888,191788,116554,220605,237559,89948,200480,159990
1017,-0.0020196253690925015,-0.125,4,4,253988,135439,125413,209175,129621,208755,143964,211829,145888,191788,172862,170204,237559,89948,200480,159990
1018,-0.0032475116643815734,-0.125,4,4,253988,135439,125413,209175,129621,208755,149619,209596,145888,191788,172862,170204,237559,89948,194825,162223
1019,-0.007530043205665931,0.0,4,4,253988,135439,177453,153678,129621,208755,149619,209596,145888,191788,120822,225701,237559,89948,194825,162223
1020,-0.007530043205665931,0.0,4,4,253988,135439,177453,153678,133315,211454,149619,209596,145888,191788,117128,223002,237559,89948,194825,162223
1021,0.12136392978155322,0.125,5,3,253988,135439,177453,153678,133315,211454,206886,134681,145888,191788,117128,223002,180292,164863,194825,162223
1022,0.11742048431538521,0.125,5,3,253988,135439,177453,153678,133315,211454,206886,134681,189718,156340,117128,223002,180292,164863,150995,197671
1023,0.11742048431538521,0.125,5,3,253988,135439,177453,153678,132117,209370,206886,134681,189718,156340,118326,225086,180292,164863,150995,197671
1024,0.12092365611576722,0.125,5,3,253988,135439,177453,153678,132117,209370,206886,134681,146371,192532,118326,225086,180292,164863,194342,161479
1025,0.11798455131018194,0.125,5,3,150543,196551,177453,153678,132117,209370,206886,134681,249816,131420,118326,225086,180292,164863,194342,161479
1026,0.11798455131018194,0.125,5,3,150103,200946,177453,153678,132557,204975,206886,134681,249816,131420,118326,225086,180292,164863,194342,161479
1027,0.11798455131018194,0.125,5,3,151270,202810,177453,153678,131390,203111,206886,134681,249816,131420,118326,225086,180292,164863,194342,161479
1028,0.12015972568833576,0.125,5,3,151270,202810,177453,153678,182308,168909,206886,134681,249816,131420,118326,225086,129374,199065,194342,161479
1029,-0.01284059760960464,0.0,4,4,151270,202810,177453,153678,234460,87665,154734,215925,249816,131420,118326,225086,129374,199065,194342,161479
1030,-0.01284059760960464,0.0,4,4,151270,202810,177453,153678,234242,80297,154734,215925,250034,138788,118326,225086,129374,199065,194342,161479
1031,-0.01284059760960464,0.0,4,4,151270,202810,177453,153678,234242,80297,154734,215925,250034,138788,128951,203574,118749,220577,194342,161479
1032,-0.01247424111998157,0.0,4,4,151270,202810,177453,153678,234242,80297,155873,213765,248895,140948,128951,203574,118749,220577,194342,161479
1033,-0.01247424111998157,0.0,4,4,151270,202810,177453,153678,234242,80297,155873,213765,248895,140948,121269,224174,126431,199977,194342,161479
1034,-0.01247424111998157,0.0,4,4,151270,202810,177453,153678,243074,89306,155873,213765,248895,140948,121269,224174,126431,199977,185510,152470
1035,-0.01247424111998157,0.0,4,4,151270,202810,177453,153678,198168,159529,155873,213765,248895,140948,121269,224174,126431,199977,230416,82247
1036,-0.01247424111998157,0.0,4,4,151270,202810,177453,153678,235033,89458,155873,213765,248895,140948,121269,224174,126431,199977,193551,152318
1037,-0.01247424111998157,0.0,4,4,151270,202810,177453,153678,185676,157626,155873,213765,248895,140948,121269,224174,126431,199977,242908,84150
1038,-0.015546468606908816,0.0,4,4,151270,202810,177453,153678,185676,157626,150845,227355,253923,127358,121269,224174,126431,199977,242908,84150
1039,-0.012640016534482901,0.0,4,4,151270,202810,172191,167040,185676,157626,150845,227355,253923,127358,126531,210812,126431,199977,242908,84150
1040,-0.012640016534482901,0.0,4,4,151270,202810,172191,167040,241838,83731,150845,227355,253923,127358,126531,210812,126431,199977,186746,158045
1041,-0.012640016534482901,0.0,4,4,151270,202810,172191,167040,226530,114791,150845,227355,253923,127358,126531,210812,126431,199977,202054,126985
1042,-0.012640016534482901,0.0,4,4,151270,202810,172191,167040,226530,114791,128197,202072,253923,127358,126531,210812,149079,225260,202054,126985
1043,-0.012640016534482901,0.0,4,4,151270,202810,172191,167040,237363,78214,128197,202072,253923,127358,126531,210812,149079,225260,191221,163562
1044,-0.012640016534482901,0.0,4,4,138639,189978,172191,167040,237363,78214,140828,214904,253923,127358,126531,210812,149079,225260,191221,163562
1045,-0.012640016534482901,0.0,4,4,138639,189978,172191,167040,240113,106376,140828,214904,253923,127358,126531,210812,149079,225260,188471,135400
1046,-0.014556121974822948,0.0,4,4,138639,189978,120979,221704,240113,106376,140828,214904,253923,127358,177743,156148,149079,225260,188471,135400
1047,-0.014556121974822948,0.0,4,4,138639,189978,120979,221704,240113,106376,138967,226285,253923,127358,177743,156148,150940,213879,188471,135400
1048,-0.014556121974822948,0.0,4,4,138639,189978,119374,219333,240113,106376,140572,228656,253923,127358,177743,156148,150940,213879,188471,135400
1049,-0.012296624604444431,0.0,4,4,138639,189978,119374,219333,240113,106376,137337,225594,253923,127358,177743,156148,150940,213879,191706,138462
1050,-0.01100020345164507,0.0,4,4,138639,189978,116773,218321,240113,106376,137337,225594,253923,127358,180344,157160,150940,213879,191706,138462
1051,-0.012224501534499048,0.0,4,4,138639,189978,177516,156576,240113,106376,137337,225594,253923,127358,119601,218905,150940,213879,191706,138462
1052,-0.012224501534499048,0.0,4,4,154779,210963,177516,156576,240113,106376,137337,225594,253923,127358,119601,218905,134800,192894,191706,138462
1053,-0.012842032894578678,0.0,4,4,250822,128738,177516,156576,240113,106376,137337,225594,157880,209583,119601,218905,134800,192894,191706,138462
1054,-0.012479623438634211,0.0,4,4,250822,128738,177106,157996,240113,106376,137747,224174,157880,209583,119601,218905,134800,192894,191706,138462
1055,-0.012479623438634211,0.0,4,4,250822,128738,177106,157996,199136,148051,137747,224174,157880,209583,119601,218905,134800,192894,232683,96787
1056,-0.012479623438634211,0.0,4,4,250822,128738,177106,157996,199136,148051,134960,220673,157880,209583,122388,222406,134800,192894,232683,96787
1057,-0.012479623438634211,0.0,4,4,261082,119978,177106,157996,199136,148051,134960,220673,157880,209583,122388,222406,134800,192894,222423,105547
1058,-0.013855344086249145,0.0,4,4,261082,119978,177106,157996,136528,222939,197568,145785,157880,209583,122388,222406,134800,192894,222423,105547
1059,-0.013855344086249145,0.0,4,4,261082,119978,177106,157996,138214,223345,197568,145785,157880,209583,120702,222000,134800,192894,222423,105547
1060,-0.013855344086249145,0.0,4,4,237072,130166,177106,157996,138214,223345,197568,145785,157880,209583,120702,222000,134800,192894,246433,95359
1061,-0.013855344086249145,0.0,4,4,237072,130166,177106,157996,138214,223345,197568,145785,157705,195026,120702,222000,134975,207451,246433,95359
1062,-0.013855344086249145,0.0,4,4,237072,130166,177106,157996,137282,223810,197568,145785,157705,195026,121634,221535,134975,207451,246433,95359
1063,-0.013855344086249145,0.0,4,4,237072,130166,177106,157996,137282,223810,197568,145785,157705,195026,135238,210627,121371,218359,246433,95359
1064,-0.011922732868707667,0.0,4,4,237072,130166,119537,214807,137282,223810,197568,145785,157705,195026,135238,210627,178940,161548,246433,95359
1065,-0.01160051139203625,0.0,4,4,237072,130166,119537,214807,137282,223810,197842,146409,157431,194402,135238,210627,178940,161548,246433,95359
1066,-0.012683075083704025,0.0,4,4,237072,130166,121340,216021,137282,223810,197842,146409,157431,194402,135238,210627,177137,160334,246433,95359
1067,-0.008909352065715958,-0.125,4,4,237072,130166,122749,204095,137282,223810,197842,146409,157431,194402,135238,210627,175728,172260,246433,95359
1068,-0.009174879785912892,0.0,4,4,237072,130166,118800,208784,137282,223810,197842,146409,157431,194402,135238,210627,179677,167571,246433,95359
1069,-0.009174879785912892,0.0,4,4,237072,130166,118800,208784,137282,223810,197842,146409,136817,209132,155852,195897,179677,167571,246433,95359
1070,-0.010966833075998697,0.0,4,4,237072,130166,180209,162045,137282,223810,197842,146409,136817,209132,155852,195897,118268,214310,246433,95359
1071,-0.012991661353122085,0.0,4,4,237072,130166,180209,162045,247334,88815,197842,146409,136817,209132,155852,195897,118268,214310,136381,230354
1072,-0.012991661353122085,0.0,4,4,237072,130166,180209,162045,247334,88815,197842,146409,136035,195843,156634,209186,118268,214310,136381,230354
1073,-0.012991661353122085,0.0,4,4,244709,135076,180209,162045,247334,88815,190205,141499,136035,195843,156634,209186,118268,214310,136381,230354
1074,-0.012991661353122085,0.0,4,4,244709,135076,180209,162045,247334,88815,190205,141499,153754,218390,138915,186639,118268,214310,136381,230354
1075,-0.014611739267566901,0.0,4,4,139818,231432,180209,162045,247334,88815,190205,141499,153754,218390,138915,186639,118268,214310,241272,133998
1076,-0.015258693969614299,0.0,4,4,139818,231432,180209,162045,247334,88815,190205,141499,166731,207216,138915,186639,118268,214310,228295,145172
1077,-0.015258693969614299,0.0,4,4,139818,231432,180209,162045,247334,88815,190205,141499,155016,203161,150630,190694,118268,214310,228295,145172
1078,-0.015258693969614299,0.0,4,4,117430,217682,180209,162045,247334,88815,190205,141499,155016,203161,150630,190694,140656,228060,228295,145172
1079,-0.015258693969614299,0.0,4,4,153025,212836,180209,162045,247334,88815,190205,141499,119421,208007,150630,190694,140656,228060,228295,145172
1080,-0.01503012483749883,0.0,4,4,153025,212836,181041,161850,247334,88815,190205,141499,118589,208202,150630,190694,140656,228060,228295,145172
1081,-0.017564838101649036,0.0,4,4,149549,223376,181041,161850,247334,88815,190205,141499,118589,208202,150630,190694,140656,228060,231771,134632
1082,-0.017564838101649036,0.0,4,4,149549,223376,181041,161850,238702,134419,190205,141499,118589,208202,150630,190694,140656,228060,240403,89028
1083,-0.020850205407220847,0.0,4,4,149549,223376,177491,156244,238702,134419,190205,141499,122139,213808,150630,190694,140656,228060,240403,89028
1084,-0.1406014131098212,-0.125,3,5,149549,223376,133505,199879,238702,134419,190205,141499,166125,170173,150630,190694,140656,228060,240403,89028
1085,-0.13844166804513827,-0.125,3,5,149549,223376,133505,199879,238702,134419,137614,225083,166125,170173,150630,190694,193247,144476,240403,89028
1086,-0.13844166804513827,-0.125,3,5,149549,223376,153944,197448,238702,134419,137614,225083,166125,170173,130191,193125,193247,144476,240403,89028
1087,-0.1376038204415439,-0.125,3,5,149549,223376,153944,197448,238702,134419,238706,93060,166125,170173,130191,193125,193247,144476,139311,221051
1088,-0.1376038204415439,-0.125,3,5,149549,223376,135320,200272,238702,134419,238706,93060,166125,170173,148815,190301,193247,144476,139311,221051
1089,-0.1376038204415439,-0.125,3,5,149549,223376,135320,200272,236628,93552,240780,133927,166125,170173,148815,190301,193247,144476,139311,221051
1090,-0.13754210318766028,-0.125,3,5,149549,223376,135320,200272,236628,93552,240780,133927,166125,170173,148815,190301,192774,145121,139784,220406
1091,-0.016758566767483475,0.0,4,4,149549,223376,129564,205714,236628,93552,240780,133927,171881,164731,148815,190301,192774,145121,139784,220406
1092,-0.016758566767483475,0.0,4,4,149549,223376,148144,194025,236628,93552,240780,133927,171881,164731,130235,201990,192774,145121,139784,220406
1093,-0.016758566767483475,0.0,4,4,149549,223376,148144,194025,236628,93552,240780,133927,171881,164731,142704,220374,192774,145121,127315,202022
1094,-0.016758566767483475,0.0,4,4,124042,215423,148144,194025,236628,93552,240780,133927,171881,164731,142704,220374,192774,145121,152822,209975
1095,-0.01872096014823623,0.0,4,4,124042,215423,148144,194025,157725,210541,240780,133927,171881,164731,142704,220374,192774,145121,231725,92986
1096,-0.016747084487691175,0.0,4,4,177559,164554,148144,194025,157725,210541,240780,133927,118364,215600,142704,220374,192774,145121,231725,92986
1097,-0.012599469733966341,0.0,4,4,177559,164554,148144,194025,157725,210541,240780,133927,118364,215600,150052,201467,192774,145121,224377,111893
1098,-0.01275448051116239,0.0,4,4,118535,215861,148144,194025,157725,210541,240780,133927,177388,164293,150052,201467,192774,145121,224377,111893
1099,-0.01275448051116239,0.0,4,4,118535,215861,148144,194025,157725,210541,225729,116494,177388,164293,150052,201467,192774,145121,239428,129326
1100,-0.01399456672873078,0.0,4,4,118227,219625,148144,194025,157725,210541,225729,116494,177696,160529,150052,201467,192774,145121,239428,129326
1101,-0.013837403024073675,0.0,4,4,118227,219625,148144,194025,160150,207678,223304,119357,177696,160529,150052,201467,192774,145121,239428,129326
1102,-0.011549558775457918,0.0,4,4,118227,219625,148144,194025,160150,207678,223304,119357,177696,160529,148222,196921,194604,149667,239428,129326
1103,-0.013573669410094287,0.0,4,4,118227,219625,148144,194025,160150,207678,223304,119357,177338,155246,148580,202204,194604,149667,239428,129326
1104,-0.013573669410094287,0.0,4,4,118227,219625,148144,194025,160150,207678,226813,121280,177338,155246,148580,202204,194604,149667,235919,127403
1105,-0.015255464578422716,0.0,4,4,118227,219625,148144,194025,160150,207678,226813,121280,177338,155246,152755,202716,190429,149155,235919,127403
1106,-0.01564765619757846,0.0,4,4,118227,219625,148144,194025,160150,207678,226813,121280,152328,204236,177765,153726,190429,149155,235919,127403
1107,-0.015362034487744999,0.0,4,4,118227,219625,148144,194025,160150,207678,226813,121280,152347,203421,177746,154541,190429,149155,235919,127403
1108,-0.013571157661389721,0.0,4,4,118227,219625,148144,194025,160150,207678,226813,121280,147503,203274,177746,154541,195273,149302,235919,127403
1109,-0.01391024373650608,0.0,4,4,118227,219625,148144,194025,160150,207678,219194,127954,155122,196600,177746,154541,195273,149302,235919,127403
1110,-0.013824844280550848,0.0,4,4,118227,219625,148144,194025,160150,207678,133916,217568,240400,106986,177746,154541,195273,149302,235919,127403
1111,-0.013824844280550848,0.0,4,4,117182,219440,148144,194025,161195,207863,133916,217568,240400,106986,177746,154541,195273,149302,235919,127403
1112,-0.010878921871338902,0.0,4,4,117182,219440,148144,194025,248563,122969,133916,217568,240400,106986,177746,154541,195273,149302,148551,212297
1113,-0.010878921871338902,0.0,4,4,117182,219440,148144,194025,266286,108923,133916,217568,222677,121032,177746,154541,195273,149302,148551,212297
1114,-0.011683040278043405,0.0,4,4,117182,219440,148144,194025,266286,108923,195108,147226,222677,121032,177746,154541,134081,219644,148551,212297
1115,-0.011683040278043405,0.0,4,4,120786,224546,148144,194025,266286,108923,195108,147226,222677,121032,177746,154541,134081,219644,144947,207191
1116,-0.011683040278043405,0.0,4,4,120786,224546,148144,194025,269323,112525,195108,147226,219640,117430,177746,154541,134081,219644,144947,207191
1117,-0.011683040278043405,0.0,4,4,133403,221764,148144,194025,269323,112525,195108,147226,219640,117430,177746,154541,121464,222426,144947,207191
1118,-0.01142325369774262,0.0,4,4,133403,221764,148144,194025,269323,112525,195455,147603,219640,117430,177746,154541,121464,222426,144600,206814
1119,-0.01142325369774262,0.0,4,4,133403,221764,148144,194025,269323,112525,195455,147603,219640,117430,177746,154541,120148,222540,145916,206700
1120,-0.011214778555263675,0.0,4,4,133403,221764,148144,194025,269323,112525,195455,147603,219640,117430,122228,219879,175666,157202,145916,206700
1121,-0.011214778555263675,0.0,4,4,133403,221764,148144,194025,269323,112525,195455,147603,219640,117430,121916,216174,175666,157202,146228,210405
1122,-0.011214778555263675,0.0,4,4,133403,221764,148144,194025,260463,137191,195455,147603,228500,92764,121916,216174,175666,157202,146228,210405
1123,-0.011422536055255601,0.0,4,4,133403,221764,148144,194025,260463,137191,195455,147603,228500,92764,120308,218361,177274,155015,146228,210405
1124,-0.011422536055255601,0.0,4,4,133403,221764,148144,194025,260463,137191,195455,147603,228500,92764,117572,220283,177274,155015,148964,208483
1125,-0.011422536055255601,0.0,4,4,133403,221764,148144,194025,264708,99109,195455,147603,224255,130846,117572,220283,177274,155015,148964,208483
1126,-0.011422536055255601,0.0,4,4,133403,221764,148144,194025,264708,99109,195455,147603,224255,130846,149940,205090,177274,155015,116596,223676
1127,-0.012203331081131995,0.0,4,4,135008,222335,148144,194025,264708,99109,195455,147603,222650,130275,149940,205090,177274,155015,116596,223676
1128,-0.012203331081131995,0.0,4,4,135008,222335,148144,194025,269932,95830,195455,147603,217426,133554,149940,205090,177274,155015,116596,223676
1129,-0.012203331081131995,0.0,4,4,135008,222335,144083,189720,269932,95830,195455,147603,217426,133554,154001,209395,177274,155015,116596,223676
1130,-0.012203331081131995,0.0,4,4,135008,222335,144083,189720,253496,107338,195455,147603,233862,122046,154001,209395,177274,155015,116596,223676
1131,-0.012203331081131995,0.0,4,4,135008,222335,144083,189720,236280,130642,195455,147603,251078,98742,154001,209395,177274,155015,116596,223676
1132,-0.009425337013882436,0.0,4,4,135008,222335,144083,189720,236280,130642,195455,147603,251078,98742,154001,209395,177189,162842,116681,215849
1133,-0.009425337013882436,0.0,4,4,134295,219912,144083,189720,236280,130642,195455,147603,251078,98742,154714,211818,177189,162842,116681,215849
1134,-0.00843391391806604,0.0,4,4,134295,219912,144083,189720,227905,141780,195455,147603,251078,98742,163089,200680,177189,162842,116681,215849
1135,-0.00843391391806604,0.0,4,4,134295,219912,159303,202062,227905,141780,195455,147603,251078,98742,147869,188338,177189,162842,116681,215849
1136,-0.010117144371368505,0.0,4,4,136708,222190,159303,202062,225492,139502,195455,147603,251078,98742,147869,188338,177189,162842,116681,215849
1137,-0.13212749062310386,-0.125,3,5,136708,222190,159303,202062,225492,139502,195455,147603,251078,98742,147869,188338,132270,194667,161600,184024
1138,-0.1332319424106257,-0.125,3,5,136708,222190,160735,203708,225492,139502,195455,147603,249646,97096,147869,188338,132270,194667,161600,184024
1139,-0.12962686537708704,-0.125,3,5,223543,151498,160735,203708,138657,210194,195455,147603,249646,97096,147869,188338,132270,194667,161600,184024
1140,-0.011153420122623572,0.0,4,4,223543,151498,160735,203708,138657,210194,195455,147603,249646,97096,147869,188338,177250,152924,116620,225767
1141,-0.011684475563017443,0.0,4,4,220513,153048,163765,202158,138657,210194,195455,147603,249646,97096,147869,188338,177250,152924,116620,225767
1142,-0.011684475563017443,0.0,4,4,220513,153048,163765,202158,138657,210194,206132,159264,238969,85435,147869,188338,177250,152924,116620,225767
1143,-0.011684475563017443,0.0,4,4,212553,161404,163765,202158,138657,210194,214092,150908,238969,85435,147869,188338,177250,152924,116620,225767
1144,-0.011684475563017443,0.0,4,4,212553,161404,163765,202158,138657,210194,215431,149835,237630,86508,147869,188338,177250,152924,116620,225767
1145,-0.011684475563017443,0.0,4,4,212553,161404,163765,202158,138657,210194,231270,87082,221791,149261,147869,188338,177250,152924,116620,225767
1146,-0.015496233632817503,0.0,4,4,212553,161404,163765,202158,221607,138822,231270,87082,138841,220633,147869,188338,177250,152924,116620,225767
1147,-0.015496233632817503,0.0,4,4,212553,161404,168917,202207,221607,138822,231270,87082,138841,220633,142717,188289,177250,152924,116620,225767
1148,-0.01545281626235287,0.0,4,4,212553,161404,168917,202207,221607,138822,138183,221170,231928,86545,142717,188289,177250,152924,116620,225767
1149,-0.01545281626235287,0.0,4,4,204550,155374,168917,202207,221607,138822,138183,221170,239931,92575,142717,188289,177250,152924,116620,225767
1150,-0.013622827920455072,0.0,4,4,166942,199082,206525,158499,221607,138822,138183,221170,239931,92575,142717,188289,177250,152924,116620,225767
1151,-0.00898219277814836,0.0,4,4,166942,199082,206525,158499,221607,138822,138183,221170,239931,92575,142717,188289,113588,215866,180282,162825
1152,-0.00898219277814836,0.0,4,4,166942,199082,223793,136733,204339,160588,138183,221170,239931,92575,142717,188289,113588,215866,180282,162825
1153,-0.00898219277814836,0.0,4,4,166942,199082,216870,153925,204339,160588,138183,221170,246854,75383,142717,188289,113588,215866,180282,162825
1154,-0.00898219277814836,0.0,4,4,166942,199082,212820,146610,208389,167903,138183,221170,246854,75383,142717,188289,113588,215866,180282,162825
1155,-0.00898219277814836,0.0,4,4,140281,189726,212820,146610,208389,167903,138183,221170,246854,75383,169378,197645,113588,215866,180282,162825
1156,-0.00898219277814836,0.0,4,4,140281,189726,212820,146610,186586,149260,138183,221170,268657,94026,169378,197645,113588,215866,180282,162825
1157,-0.00898219277814836,0.0,4,4,140281,189726,204099,141523,195307,154347,138183,221170,268657,94026,169378,197645,113588,215866,180282,162825
1158,-0.006422720848196008,0.0,4,4,140281,189726,136940,215280,195307,154347,205342,147413,268657,94026,169378,197645,113588,215866,180282,162825
1159,-0.1329987086023446,-0.125,3,5,140281,189726,177227,190518,195307,154347,165055,172175,268657,94026,169378,197645,113588,215866,180282,162825
1160,-0.1329987086023446,-0.125,3,5,140281,189726,167554,177272,195307,154347,174728,185421,268657,94026,169378,197645,113588,215866,180282,162825
1161,-0.13540998735872758,-0.125,3,5,140281,189726,167554,177272,192537,150397,174728,185421,268657,94026,172148,201595,113588,215866,180282,162825
1162,-0.010047533050127686,0.0,4,4,140281,189726,207341,142032,192537,150397,134941,220661,268657,94026,172148,201595,113588,215866,180282,162825
1163,-0.012809380161419325,0.0,4,4,140281,189726,207341,142032,192537,150397,134941,220661,268657,94026,172148,201595,115284,221867,178586,156824
1164,-0.017603949617191555,0.0,4,4,140281,189726,131780,237184,192537,150397,210502,125509,268657,94026,172148,201595,115284,221867,178586,156824
1165,-0.015923589733837167,0.0,4,4,140281,189726,131780,237184,192537,150397,210502,125509,268657,94026,172148,201595,114719,217749,179151,160942
1166,-0.015923589733837167,0.0,4,4,140281,189726,140080,235427,192537,150397,210502,125509,268657,94026,163848,203352,114719,217749,179151,160942
1167,-0.01545209861986585,0.0,4,4,140281,189726,140080,235427,192660,151588,210502,125509,268657,94026,163725,202161,114719,217749,179151,160942
1168,-0.01545209861986585,0.0,4,4,140281,189726,140636,235964,192660,151588,210502,125509,268657,94026,163725,202161,114163,217212,179151,160942
1169,-0.007732777208248726,0.0,4,4,140281,189726,140676,214411,192660,151588,210462,147062,268657,94026,163725,202161,114163,217212,179151,160942
1170,-0.007732777208248726,0.0,4,4,137726,192279,140676,214411,192660,151588,210462,147062,268657,94026,163725,202161,116718,214659,179151,160942
1171,-0.007732777208248726,0.0,4,4,136210,188354,140676,214411,192660,151588,210462,147062,268657,94026,165241,206086,116718,214659,179151,160942
1172,-0.007732777208248726,0.0,4,4,136210,188354,118750,219155,192660,151588,210462,147062,268657,94026,165241,206086,138644,209915,179151,160942
1173,-0.007732777208248726,0.0,4,4,136210,188354,118750,219155,192660,151588,210462,147062,268657,94026,163313,200401,140572,215600,179151,160942
1174,-0.01042250124959498,0.0,4,4,136210,188354,118750,219155,189381,147371,210462,147062,268657,94026,166592,204618,140572,215600,179151,160942
1175,-0.01042250124959498,0.0,4,4,153701,204610,118750,219155,189381,147371,210462,147062,268657,94026,149101,188362,140572,215600,179151,160942
1176,-0.01042250124959498,0.0,4,4,167828,196318,118750,219155,189381,147371,210462,147062,268657,94026,134974,196654,140572,215600,179151,160942
1177,-0.01042250124959498,0.0,4,4,167828,196318,118750,219155,189381,147371,271151,88017,207968,153071,134974,196654,140572,215600,179151,160942
1178,-0.01042250124959498,0.0,4,4,174138,193312,118750,219155,189381,147371,271151,88017,207968,153071,128664,199660,140572,215600,179151,160942
1179,-0.010088438671887755,0.0,4,4,174138,193312,119732,217242,189381,147371,271151,88017,207968,153071,128664,199660,140572,215600,178169,162855
1180,-0.010088438671887755,0.0,4,4,134236,197956,119732,217242,189381,147371,271151,88017,207968,153071,168566,195016,140572,215600,178169,162855
1181,-0.010088438671887755,0.0,4,4,140208,215134,119732,217242,189381,147371,271151,88017,207968,153071,168566,195016,134600,198422,178169,162855
1182,-0.010088438671887755,0.0,4,4,115076,218271,144864,214105,189381,147371,271151,88017,207968,153071,168566,195016,134600,198422,178169,162855
1183,-0.010088438671887755,0.0,4,4,115076,218271,144864,214105,185586,149667,274946,85721,207968,153071,168566,195016,134600,198422,178169,162855
1184,-0.010088438671887755,0.0,4,4,115076,218271,144864,214105,185586,149667,274946,85721,207968,153071,131122,201851,172044,191587,178169,162855
1185,-0.010088438671887755,0.0,4,4,115076,218271,144864,214105,185586,149667,274946,85721,207968,153071,164618,188148,138548,205290,178169,162855
1186,-0.010088438671887755,0.0,4,4,115076,218271,144864,214105,192567,156519,267965,78869,207968,153071,164618,188148,138548,205290,178169,162855
1187,-0.010088438671887755,0.0,4,4,114178,213886,144864,214105,192567,156519,267965,78869,207968,153071,164618,188148,139446,209675,178169,162855
1188,-0.010088438671887755,0.0,4,4,119203,211559,139839,216432,192567,156519,267965,78869,207968,153071,164618,188148,139446,209675,178169,162855
1189,-0.009800305213349729,-0.125,4,4,126170,203789,139839,216432,192567,156519,267965,78869,207968,153071,164618,188148,139446,209675,171202,170625
1190,-0.009800305213349729,-0.125,4,4,126170,203789,139839,216432,192567,156519,202137,149585,273796,82355,164618,188148,139446,209675,171202,170625
